approvalStatus,priority,exceptionCandidate,supplier,supplierCode,category,seoMode,rrp,sku,title,slug,sourceUrl,reason,recommendedAction,approvedBy,approvedDate,notes
pending,P2,yes,Radius Fabrications,radius,exhaust-pipes-tips,rich,85.00,kc-womens-bloom-retro-crop-top-gold-large,KC Women's Bloom Retro Crop Top - Gold - Large,kc-women-s-bloom-retro-crop-top-gold-large,https://radiusfabrications.com.au/products/kc-womens-bloom-retro-crop-top-gold-large,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,exhaust-pipes-tips,rich,85.00,kc-womens-bloom-retro-crop-top-gold-medium,KC Women's Bloom Retro Crop Top - Gold - Medium,kc-women-s-bloom-retro-crop-top-gold-medium,https://radiusfabrications.com.au/products/kc-womens-bloom-retro-crop-top-gold-medium,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,exhaust-pipes-tips,rich,85.00,kc-womens-bloom-retro-crop-top-gold-x-large,KC Women's Bloom Retro Crop Top - Gold - X-Large,kc-women-s-bloom-retro-crop-top-gold-x-large,https://radiusfabrications.com.au/products/kc-womens-bloom-retro-crop-top-gold-x-large,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,fasteners-fittings,standard,80.00,bracket-single-tube-clamp-light-mount-rubber-adjustment-shims-0-75-1-0,"Bracket - Single - Tube Clamp Light Mount - Rubber Adjustment Shims - 0.75"" - 1.0""",bracket-single-tube-clamp-light-mount-rubber-adjustment-shims-0-75-1-0,https://radiusfabrications.com.au/products/bracket-single-tube-clamp-light-mount-rubber-adjustment-shims-0-75-1-0,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,fasteners-fittings,standard,80.00,bracket-single-tube-clamp-light-mount-rubber-adjustment-shims-1-25-1-5,"Bracket - Single - Tube Clamp Light Mount - Rubber Adjustment Shims - 1.25"" - 1.5""",bracket-single-tube-clamp-light-mount-rubber-adjustment-shims-1-25-1-5,https://radiusfabrications.com.au/products/bracket-single-tube-clamp-light-mount-rubber-adjustment-shims-1-25-1-5,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,performance-chips-ecu-remaps,rich,75.00,kc-lkz-1-2-13mm-light-lock-security-nut-set,KC LKZ - 1/2-13mm Light Lock Security Nut Set,kc-lkz-1-2-13mm-light-lock-security-nut-set,https://radiusfabrications.com.au/products/kc-lkz-1-2-13mm-light-lock-security-nut-set,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,performance-chips-ecu-remaps,rich,75.00,kc-lkz-m12-1-75-light-lock-security-nut-set,KC LKZ - M12-1.75 Light Lock Security Nut Set,kc-lkz-m12-1-75-light-lock-security-nut-set,https://radiusfabrications.com.au/products/kc-lkz-m12-1-75-light-lock-security-nut-set,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,performance-chips-ecu-remaps,rich,75.00,kc-lkz-m8-1-25-light-lock-security-nut-set,KC LKZ - M8-1.25 Light Lock Security Nut Set,kc-lkz-m8-1-25-light-lock-security-nut-set,https://radiusfabrications.com.au/products/kc-lkz-m8-1-25-light-lock-security-nut-set,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,fasteners-fittings,standard,55.00,bracket-set-tube-clamp-light-mount-kc-mtz-40-rubber-sleeve-pair-1-5-2-0,"Bracket Set - Tube Clamp Light Mount - KC MTZ 40° - Rubber Sleeve - Pair - 1.5"" - 2.0""",bracket-set-tube-clamp-light-mount-kc-mtz-40-rubber-sleeve-pair-1-5-2-0,https://radiusfabrications.com.au/products/bracket-set-tube-clamp-light-mount-kc-mtz-40-rubber-sleeve-pair-1-5-2-0,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,fasteners-fittings,standard,45.00,kc-eye-nut-kit-for-kc-m-racks-roof-racks,KC Eye Nut Kit for KC M-RACKS Roof Racks,kc-eye-nut-kit-for-kc-m-racks-roof-racks,https://radiusfabrications.com.au/products/kc-eye-nut-kit-for-kc-m-racks-roof-racks,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,exhaust-pipes-tips,rich,30.00,throwback-kc-logos-sticker-pack,Throwback KC Logos Sticker Pack,throwback-kc-logos-sticker-pack,https://radiusfabrications.com.au/products/throwback-kc-logos-sticker-pack,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,exhaust-pipes-tips,rich,10.00,6-round-decal-yellow-black-kc-logo,"6"" Round Decal - Yellow / Black KC Logo",6-round-decal-yellow-black-kc-logo,https://radiusfabrications.com.au/products/6-round-decal-yellow-black-kc-logo,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,Radius Fabrications,radius,exhaust-pipes-tips,rich,0.00,3-round-decal-yellow-black-kc-logo,"3"" Round Decal - Yellow / Black KC Logo",3-round-decal-yellow-black-kc-logo,https://radiusfabrications.com.au/products/3-round-decal-yellow-black-kc-logo,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,SWD,swd,fasteners-fittings,standard,1769.00,EM-VE31VMK-CBS,HOLDEN COMM VE 3&#39; DUAL MILD STEEL SYSTEM WITH FLAT FLANGE FRONT PIPES,em-ve31vmk-cbs-holden-comm-ve-3-dual-mild-steel-system-with-flat-flange-front-pipes,https://swd.com.au/products/holden-comm-ve-3-dual-mild-steel-system-with-flat-flange-front-pipes-with-varex-rear-muf,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,SWD,swd,complete-exhaust-systems,rich,349.00,ES-VW07-R,KIT COMPONENT,es-vw07-r-kit-component,https://swd.com.au/products/kit-component-65,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,SWD,swd,complete-exhaust-systems,rich,225.00,EM-FG10-CAT,KIT COMPONENT,em-fg10-cat-kit-component,https://swd.com.au/products/kit-component,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,SWD,swd,fasteners-fittings,standard,220.00,MF-LP02-3,"Straight Cut Tip / Flanged - 6&quot; Round, In 3&quot;, Inlet L 3&quot;, L 14&quot;, Tip O",mf-lp02-3-straight-cut-tip-flanged-6-round-in-3-inlet-l-3-l-14-tip-o,https://swd.com.au/products/x-force-universal-cannon-muffler-3in-inlet-4-5in-straight-cut-tip-6in-muffler-w-flange-stainless-steel,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,SWD,swd,mufflers-resonators,rich,216.00,VX31-1430,"UNIVERSAL OVAL MUFFLER(NO-TIP)CENTRE FLANGED INLET/C 3&#39; IN LET, 6.5&#39; X",vx31-1430-universal-oval-muffler-no-tip-centre-flanged-inlet-c-3-in-let-6-5-x,https://swd.com.au/products/universal-oval-mufflerno-tipcentre-flanged-inlet-c-3-in-let-6-5-x-10-body-length,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,SWD,swd,fasteners-fittings,standard,190.00,MF-LP02-350,LP02-3.5 WITH 2 BOLT 3.5&quot; FLA,mf-lp02-350-lp02-3-5-with-2-bolt-3-5-fla,https://swd.com.au/products/lp02-3-5-with-2-bolt-3-5-fla,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,SWD,swd,towing-4x4-accessories,standard,136.99,BR-9078032,BRINK FLANGED TOWBAR 2 HOLES FIXED,br-9078032-brink-flanged-towbar-2-holes-fixed,https://swd.com.au/products/brink-flanged-towbar-2-holes-fixed,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,SWD,swd,towing-4x4-accessories,standard,87.99,BR-9077973,BRINK ACCESSORIES BOLTED SEC. CLAMP,br-9077973-brink-accessories-bolted-sec-clamp,https://swd.com.au/products/brink-accessories-bolted-sec-clamp,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
pending,P2,yes,SWD,swd,towing-4x4-accessories,standard,35.19,BR-9077935,BRINK ACCESSORIES CLAMPED SOCKET PLATE,br-9077935-brink-accessories-clamped-socket-plate,https://swd.com.au/products/brink-accessories-clamped-socket-plate,No matched ZIP image candidate or usable remote image URL,Request supplier image first; approve placeholder only as a named exception,,,
